"tweet_id","text","likes","retweets"
"218272585576755201","pursuit dude big boy 20 banks investigated scandal beseiging barclays snowblog","10","91"
"218273144660701184","barclays fined 290m serious misconduct nothing slap wrist","0","0"
"218274477937668097","turns ed balls partly responsible nobody barclays going prison huge scam","0","2"
"218274843337043968","miliband calls criminal probe barclays","0","0"
"218275006919081984","matthew hancock says bob diamond serious questions answer barclays libor rate manipulation","0","2"
"218275618972905473","barclays lies went 2005 2009 four execs give 2012 bonuses bonuses paid 2005 2009 cheated trading results","5","53"
"218275700988325888","give man gun rob bank give man barclays bank rob world","144","1730"
"218275737545867264","barclays fine libor scandal start banks implicated face even bigger fines","1","31"
"218276525265522690","petition judicial inqury bankers wrongdoing no 10 site barclays libor","0","4"
"218277578052599809","comes barclays fined 290m 450m trying manipulate interest rates mr taylor said","0","0"
"218278085311733761","barclays though tories believed responsibility wrong lies wrong no longer","0","1"
"218278849237094400","pressure builds barclays boss bob diamond","3","7"
"218279365677551618","uk opp leader ed miliband barclays criminal prosecutions follow broke law details soon","6","87"
"218279458581393408","uk pm david cameron barclays whole management team got serious questions answer details soon","11","103"
"218279810160541696","uk opp leader ed miliband barclays criminal prosecutions follow broke law well done ed showing backbone","0","6"
"218280358683230209","david cameron barclays whole management team got serious questions answer adding like cut bitches","0","5"
"218280436487569408","barclays getting creamed today","2","8"
"218280546491564032","appears natwest not operate zx spectrum barclays run criminals left bank","1","18"
"218281201927077888","sign petition full independent judicial enquiry banking ethics practices barclays libor","2","11"
"218282736681619458","david cameron saying barclays questions answer interest rate manipulation business barclays shares 8 business","0","5"
"218282790012207105","thousands people jail result debt lying barclays scammers walk free bob diamond scum","1","10"
"218283785643491328","feels like tolerance city bankers rupture greed barclays executives mean reached tipping point","7","130"
"218284096466583552","barclays share 8 percent pm says management questions answer asks accountable","0","9"
"218284444119875585","barclays paying 453 million settle libor probe washington london reuters u k bank barclays pay 4","0","0"
"218285605937885184","time jump barclays bikes","0","0"
"218286934626279425","fact split banks investment retail stop liebor scam fact barclays lobbied fact won","22","310"
"218287162012082176","surely standard poor no option downgrade bob diamond result barclays scandal bob glass bob cubic zirconia","0","0"
"218287484981878784","barclays created diversion time machiavellian policy making","0","0"
"218288328045367297","barclays little bit naughty not arsed write maybe dabble little later","0","0"
"218289311949398017","vivid whistleblower account barclays management culture macho poker fear mock executions","27","120"
"218289347244470273","companies barclays no longer allowed promote interests careful wish communism","0","0"
"218289427246628864","barclays runs givingforce wonder takingforce","0","2"
"218290647503876097","chancellor address parliament 1215 barclays say prosecute labour laws prevent prosecution leave cps","0","8"
"218290957878169602","weird people shocked banks setting rates deal barclays not alone linterbankor needs banks deal","0","0"
"218291343980642304","no bbc not strong comments coming no10 barclays wiggle wiggle wiggle shhhhh not us look butterfly","0","5"
"218291851239751680","osborne make statement barclays manipulation libor businessweek","0","0"
"218292185764855808","time proper public inquiry banking crisis barclays","1","27"
"218292522328391680","took money barclays 1982 protest apartheid teenager never went back","0","0"
"218294663277330433","strip barclays bike sponsorship deal give brand exposure various london charities","1","12"
"218295283145125889","barclays share price 9 percent bank shares sliding","0","11"
"218295921925038080","inside barclays tax avoidance factory lt lt electric chair dinner cow eating club thrown","1","5"
"218297322373775360","barclays world largest arms investor holding 7 3 billion shares arms manufacturers","6","64"
"218297723261173760","mt entirely appropriate barclays sponsors london cycle hire seeing appear taking us ride","0","0"
"218297828131356672","barclays wondering cameron osborne bank looking money","0","0"
"218298779328200704","according war want barclays dealings known producers cluster munitions depleted uranium","0","13"
"218298830582587393","barclays bank anagram rascals bank barclays","0","0"
"218299078725996545","2011 world development movement report barclays make 340 million year speculation commodities including food","0","2"
"218299522621767680","natwest going taking barclays jokes","0","0"
"218299631669477377","new barclays center subway stop inspires protest shirt read nyc tshirt","0","0"
"218302513189883904","george osborne use new special advisor expected call bob diamond resignation barclays statement follow","0","1"
"218302551811039233","not economist think markets trying tell barclays boardroom something 10 41","0","1"
"218305382081232897","barclays getting creamed today","0","0"
"218305828095139840","watch bbc parliament barclays libor","0","1"
"218305872818995201","pressure mounts barclays chief david cameron said serious questions whole barclays","0","0"
"218306317385875457","cameron says barclays debacle labour fault conveniently forgetting tories said banking sector regulated time","0","0"
"218307470840442880","rt next rumor efsf bailing barclays","0","0"
"218308070604931073","barclays libor scandal affect","0","0"
"218308557169369088","barc nearing 12 barclays","0","0"
"218308993351823360","moon barclays collapse 900 overdraft slips net something happen rescueme","0","0"
"218309400220274691","customers seems like barclays r going fall guys","1","0"
"218309747932270592","natwest rbs barclays ulster bank not thought big banks reputations sink lower week proved wrong","4","95"
"218310285197443073","breakingnews uk chancellor george osborne barclays banks flagrant breach proper market","0","0"
"218310423320080384","opendata trending second right behind barclays","0","10"
"218310884982919169","george osborne statement barclays scandal politics live blog ons says recession deeper originally th","0","0"
"218311214353227776","absolutely extraordinary falls bank share prices barclays 16 rbs 13 lloyds 7","5","200"
"218311837089923073","breaking news queues forming barclays across country worried depositors attempted withdraw money dejavu haha","0","1"
"218312256524533762","fuel news barclays boss bob diamond intense pressure quit independent petrol diesel","0","0"
"218312608854450177","barclaysmageddon barclays 17 libor fine yesterday please follow clusterstock twitt","0","0"
"218312994738806784","stephen barclay mp declares interest used work barclays bank fsa osborne says least not work ed balls","0","1"
"218313191694934017","wait barclays seriously chief executive named ricci rich","0","3"
"218313800040984576","commodity analysis barclays oil markets strategy 120626","0","0"
"218313827417210880","barclays osborne slams systematic greed","0","4"
"218314151217475584","barclays shares 16 board sells shares buy fake passports sunglasses","1","50"
"218314529837285379","rt absolutely extraordinary falls bank share prices barclays 16 rbs 13 lloyds 7 lt yikes 2008","0","0"
"218314932507250688","shareholders know investigation libor rates approved packages board members barclays","0","0"
"218315089835606016","uk not heard lessons enron barclays news corp anything go depressing failure corporate culture","0","4"
"218315397240336384","osborne promises action libor scandal warns barclays bosses unlikely face criminal charges","0","3"
"218315922367184896","serious questions barclays yeh like whhich open prison like mr banker","0","0"
"218316232745684992","barclays not manipulated libor estimate least 5 banks implicated plus serious questions bba","0","0"
"218316321027395584","rt barclays shares 17 libor scandal risks turning crisis confidence situation unsustainable","0","15"
"218316757037883393","david cameron barclays boss bob diamond questions answer","0","0"
"218316937384574976","barclays share price 17 gt 3bn market vale rbs 12 george osborne confirms investigation market fixing","0","0"
"218317130339319810","barclays icelandic word bankers banksters","0","0"
"218318084417662976","barclays bob diamond rest greedy bastards banks fucking crooks suits start taking money bang em","0","3"
"218318090830745601","point barclays appear trump lga case think","0","0"
"218318287954644992","barclays get hub problem credit crunch kicked banks not lending cont","0","0"
"218318318187200512","barclays bank tip ponzi iceberg","0","2"
"218318401184083968","real credibility boost jamie co bout barclays libor","0","0"
"218318506066853889","barclays libor fixing time proper public inquiry banking crisis telegraph blogs via","0","0"
"218318610920255488","going pay barclays liebor fine 290m ceo traders no course not customers shareholders fail","0","0"
"218318619292082177","barclays laugh face 290m fine laughingallthewaytothemselves barclays","0","0"
"218319445578354689","libor lies reek insider trading scandals 1980s retro ing bob diamond barclays","1","2"
"218320213140189184","start barclays","0","0"
"218321824180736000","uk investigate barclays bosses libor fixing via","0","1"
"218322152661848064","sick seeing adverts everywhere especially given reputation barclays de brand bikes askboris","2","13"
"218322167694237696","news sw 19 barclays corp hospitality fixed special rate","0","0"
"218322394169876480","cameron says barclays libor scam scandal investigated hunt bskyb deal also scandal swept carpet","1","5"
"218322792620363777","debrandthebikes boris matter time find barclays drown kittens well manipulative scum","0","0"
"218323872888537088","come rioters last year got massively inflated sentences stealing items like donuts yet barclays bosses walking free","4","82"
"218323895713931264","david cameron called barclays morally wrong yet","0","5"
"218325804122251268","barclays bank big obey rules editorial via","0","0"
"218326939230932992","big boy emails nailed barclays","13","56"
"218328870192021504","uk investigate barclays bosses libor fixing british authorities find executives barclays knew","0","0"
"218331554525618176","barclays chief pressure shares fall sharply wall street journal wall street journalbarc ifollowback","0","0"
"218331888983609344","fsa report reveals happens 290m fine barclays used reduce fees paid fsa banks","1","2"
"218334247260401664","gary rothfeld barclays chief pressure shares fall sharply wall street journal wall street journalbarclays c gary rothfeld","0","0"
"218334359625801728","david cameron says barclays boss bob diamond serious questions answer man colleagues crooks said bob diamond","1","23"
"218334398020452352","criminal prosecutions barclays","8","117"
"218336336761995265","question barclays got caught manipulating libor come gets stay primary dealer u treasuries","25","129"
"218338075477155840","let us hit bob diamond hurts bank barclays stop blog please rt agree","0","26"
"218339604141584384","uk investigate barclays bosses libor fixing","3","36"
"218341369209556993","new post barclays hit 290m fine libor fixing","0","0"
"218342770098704386","barclays chairman waiving bonuses waving hello p45","0","0"
"218346948619546625","serious chatter city possibility diamond barclays chair marcus agius standing one told","0","19"
"218349023797583872","mililiband wants barclays shareholders hold bosses account shareholders profited rate fixing","1","2"
"218352521872277506","bankers wanton criminality somehow becomes failure regulation bob diamond barclays","0","0"
"218353188754046977","mainstream days rt wow barclays obamacare scotus trending something scandalous quick kim kardashian","0","0"
"218355504014045184","ummm ring fence barcap sue please not want bail barclays libor bob diamond","0","0"
"218355843740073984","know happened mr martin banking system become massive criminal enterprise barclays","0","2"
"218360172266000386","barclays sfo city watchdog undertake investigation best make last rest us forget","0","2"
"218360541377343489","barclays matter power time crook crook allinittogether bbcnews skynews skypapersatUser","0","0"
"218360927253307392","barclays hsbc rbs ubs citigroup also probed says uk treasury chief","0","0"
"218361883563008000","dude owe big time come opening bottle bollinger barclays manipulating libor scandal","0","0"
"218363428673294337","barclays shareholders demand meeting sir michael rake","0","1"
"218363497187258369","barclays former quaker bank went bad tale happens book eminent corporations","0","3"
"218364609025933312","security barclays rbs sink heavy volume londons banks fell sharply thursday barclays register","0","1"
"218367502940504064","barclays bank fined 453m market fixing","4","33"
"218369961779920897","barclays shares closed 15 5 lower 165 6p wiping 3 2 billion value","0","0"
"218370121142509568","breaking barclays lost 3bn market cap 15 one day","0","0"
"218370724690272256","barclays shares close 15 6 ftse","5","106"
"218370783054004224","around 3 7 billion wiped value barclays bank trading today","5","150"
"218371857609535491","fb better barclays today","0","0"
"218371975192645632","loving fsa fines barclays fine distributed fsa equally guilty banks trebles round","1","13"
"218372906172940288","barclays chairman firing line","0","0"
"218375951237656576","linked barclays","0","0"
"218375972217565184","barclays libor labour scandal ed balls failed regulate banks charge via","0","1"
"218376513295351808","cramer barclays get jail time","0","1"
"218379805794648066","barclays statement not customers affected rate fixing via alright","0","0"
"218381559009509377","ibe director bbcr4 pm programme barclays ethics","0","0"
"218383333229465600","uk rioters imprisoned 4stealing bottles water barclays bosses slapped wrist manipulation trillion pound markets cunts","0","1"
"218385367466917889","barclays bank","0","0"
"218389909902340096","dave learn everything happened barclays not get caught like thay rip people","0","0"
"218391881204240384","barclays westminster entire public sector morally devoid leads back one bent lawyer tony blair","0","0"
"218392736838070275","bob diamond serial offender barclays looting","0","0"
"218394053857918976","sorry suffering pollen know hate summer hope not consuming reserve little bit hate barclays","0","0"
"218394079023742976","anybody authorising codoning fiddling market rates bank charged fraud act period bobdiamond barclays","0","0"
"218395626705125376","pissed barclays stop moaning close account en masse watch take notice retweet away letscausehavoc","0","1"
"218396788372160512","barclays scandal threatens implicit deal uk establishment done banks since 2008 blogs","5","30"
"218399070249697280","barclays ladbrokes shares crash not company well like gamble","0","0"
"218400759719534593","epetition 4 inquiry banks wrongdoing 2000 signatures today barclays keep pressure","1","6"
"218404573189124096","not saying us initiating run barclays bank hilarious hilarious c4news","0","0"
"218406232510308353","notice main media plays appalling extent barclays corruption ripped us probably still","1","3"
"218407723107233792","mta subway atlantic ave barclays center b n q r 2 3 4 5 brooklyn ny","0","0"
"218413867741614081","surprised barclays thought better","0","0"
"218414809044094977","frankly disgusted barclays threaten security jobs homes cynically manipulating interest rates","0","7"
"218416229147348992","exclusive barclays haggles fsa mis selling deal","0","0"
"218417709426294785","assets barclays execs bobdiamond seized pay fines libor heist","4","4"
"218418900927397888","rt pursuit dude big boy 20 banks investigated scandal beseiging barclays","0","1"
"218418932078481408","barclays shows well light touch regulation beloved many nodding idiot politicians works","1","10"
"218424336749576192","bob thinks stay barclays not think end next week plus want see controversy payout","0","0"
"218428300358455296","uk drafts fraud squad libor fine hits barclays forex fx","0","0"
"218430201120555018","dear guardian barclays not attempt manipulate interest rates manipulated interest rates pressfail","12","105"
"218430292644466688","rt 230m fines barclays levied us authorities seem go direct us treasury","0","0"
"218431900476391426","barclays bank cunt day unsurprising news manipulated rates make obscene amounts money","9","199"
"218431949407125505","latest barclays scandal feel better taking hard line reporting breaches scaryboss","0","0"
"218434591797678081","barclays crisis mps call leveson style inquiry political mood towards banks turns increasingly hostile","0","0"
"218441216067506176","barclays fined 453 million rate manipulation","4","18"
"218446885529194496","12 barclays premier league games lucas leiva won tackles 52 vincent kompany 51 31 games outstanding","9","154"
"218450056209121281","davidcameron rioted last summer taught not go round breaking law friends taught barclays","0","0"
"218450697937625090","fuck people not nicked barclays rigging horse race","0","0"
"218450702110961665","barclays darker history shit going recently southafrica apartheid","0","0"
"218453422238728192","stupid short term greedy barclays execs hit news today attended opening bomber command memorial","1","1"
"218454858796240896","60m fine barclays pays fsa goes reduce firms fsa fees not taxpayer needs changing commons debating thankfully","2","42"
"218455143908249600","straightforward barclays employees way top committed fraud law no new laws needed","0","0"
"218456439713300481","david cameron turns heat barclays go right top lt unless name hunt","5","61"
"218456476388306944","barclays crisis mps call leveson style inquiry","4","11"
"218458323178098690","dealbook barclays chief faces political firestorm robert e diamond jr chief executive barclays face","0","0"
"218459581532209152","chairman barclays chairs bba bbc british establishment disgrace","2","36"
"218460013470027776","barclays boss blames staff boss barclays says manipulation banking lending rates bank limited","0","0"
"213280006099578882","barclays premier league fixtures 2012 13 season announced next monday 18 june","0","0"
"213568102863085569","rt fixtures 2012 13 barclays premier league season published 0900 bst monday 18th june bpl","0","1"
"217977630769684480","dealbook barclays pay 450 million regulatory deal","0","0"
"217990058509205505","barclays chief bob diamond gives 2012 bonus 290m fine via","0","0"
"218016482620227584","barclays chief bob diamond gives 2012 bonus 290m fine via","0","0"
"218097960016293888","barclays chief bob diamond gives 2012 bonus 290m fine","0","1"
"218291532464267266","rt vivid whistleblower account barclays management culture macho poker fear mock executions","0","2"
