"entity_id"	"tweet_id"	"topic_priority"
"RL2013D01E008"	"228240576779268096"	"UNIMPORTANT"
"RL2013D01E008"	"228247191196688385"	"UNIMPORTANT"
"RL2013D01E008"	"228254694793949184"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228272092762738689"	"UNIMPORTANT"
"RL2013D01E008"	"228332855648976896"	"UNIMPORTANT"
"RL2013D01E008"	"228383673844637696"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228396814586486784"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228410857112092672"	"UNIMPORTANT"
"RL2013D01E008"	"228420478837080064"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228432147403403264"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228451017568698368"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228459766907826176"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228480260272975872"	"UNIMPORTANT"
"RL2013D01E008"	"228491245163528193"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228502993371279360"	"UNIMPORTANT"
"RL2013D01E008"	"228508034937282560"	"UNIMPORTANT"
"RL2013D01E008"	"228538150035795968"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228542039371956224"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228547817919102977"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228549915050115072"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228552297439977472"	"UNIMPORTANT"
"RL2013D01E008"	"228552767181045760"	"UNIMPORTANT"
"RL2013D01E008"	"228559268356435968"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228574028112220160"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228575399678980097"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228584554032664576"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228594496340889600"	"UNIMPORTANT"
"RL2013D01E008"	"228615987933630464"	"UNIMPORTANT"
"RL2013D01E008"	"228631248485093376"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228647642371072000"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228667501851062272"	"UNIMPORTANT"
"RL2013D01E008"	"228729192206966784"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228776763998740480"	"UNIMPORTANT"
"RL2013D01E008"	"228806073782501376"	"UNIMPORTANT"
"RL2013D01E008"	"228822007939231744"	"UNIMPORTANT"
"RL2013D01E008"	"228832841864208384"	"UNIMPORTANT"
"RL2013D01E008"	"228850676019634176"	"UNIMPORTANT"
"RL2013D01E008"	"228880451383738368"	"UNIMPORTANT"
"RL2013D01E008"	"228896364581515264"	"UNIMPORTANT"
"RL2013D01E008"	"228913821291532288"	"UNIMPORTANT"
"RL2013D01E008"	"228917977842589696"	"UNIMPORTANT"
"RL2013D01E008"	"228954271146708992"	"UNIMPORTANT"
"RL2013D01E008"	"228954459865247744"	"UNIMPORTANT"
"RL2013D01E008"	"228961565020413952"	"UNIMPORTANT"
"RL2013D01E008"	"228973753676230656"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228981429239959552"	"UNIMPORTANT"
"RL2013D01E008"	"228982863708692480"	"UNIMPORTANT"
"RL2013D01E008"	"228985535501328384"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"228992950993039360"	"UNIMPORTANT"
"RL2013D01E008"	"229003747131535360"	"UNIMPORTANT"
"RL2013D01E008"	"229052462496104448"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"229145095197294592"	"UNIMPORTANT"
"RL2013D01E008"	"229245219609128961"	"UNIMPORTANT"
"RL2013D01E008"	"229281338765754368"	"UNIMPORTANT"
"RL2013D01E008"	"229282433483288576"	"UNIMPORTANT"
"RL2013D01E008"	"229286271284035585"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"229375693845319680"	"UNIMPORTANT"
"RL2013D01E008"	"229397781054382080"	"UNIMPORTANT"
"RL2013D01E008"	"229427459928498176"	"UNIMPORTANT"
"RL2013D01E008"	"229477306601730048"	"UNIMPORTANT"
"RL2013D01E008"	"229516479836602369"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"229538648167677952"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"229585450958995457"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"229615800972111872"	"UNIMPORTANT"
"RL2013D01E008"	"229631064031772672"	"UNIMPORTANT"
"RL2013D01E008"	"229703466120015873"	"UNIMPORTANT"
"RL2013D01E008"	"229772860850315264"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"229800090301259777"	"UNIMPORTANT"
"RL2013D01E008"	"229843417465757696"	"UNIMPORTANT"
"RL2013D01E008"	"229844562489778176"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"229895057732419584"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"229904557826772993"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"229917421761351680"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"229921297268879360"	"UNIMPORTANT"
"RL2013D01E008"	"229923923817545728"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"229940683358740481"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"229943394691080193"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"229947197133844481"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"229958110687657984"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"229962195956531200"	"UNIMPORTANT"
"RL2013D01E008"	"229978173968900097"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"229984111190753280"	"UNIMPORTANT"
"RL2013D01E008"	"229998128529567744"	"UNIMPORTANT"
"RL2013D01E008"	"230005380518920192"	"UNIMPORTANT"
"RL2013D01E008"	"230049638802145280"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"230083746878091266"	"UNIMPORTANT"
"RL2013D01E008"	"230117419232940034"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"230119574606073856"	"UNIMPORTANT"
"RL2013D01E008"	"230123739558326272"	"UNIMPORTANT"
"RL2013D01E008"	"230167484655878144"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"230255314870603776"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"230284117168754688"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"230299879367405569"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"230347430191841280"	"UNIMPORTANT"
"RL2013D01E008"	"230354719867031552"	"UNIMPORTANT"
"RL2013D01E008"	"230364240966467584"	"UNIMPORTANT"
"RL2013D01E008"	"230364979151384576"	"UNIMPORTANT"
"RL2013D01E008"	"230434319393492992"	"UNIMPORTANT"
"RL2013D01E008"	"230441189676032000"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"230490107843584000"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"230527835582894081"	"UNIMPORTANT"
"RL2013D01E008"	"230553651519815680"	"UNIMPORTANT"
"RL2013D01E008"	"230631918008418306"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"230722660995301378"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"230724636525092865"	"UNIMPORTANT"
"RL2013D01E008"	"230739358536302592"	"UNIMPORTANT"
"RL2013D01E008"	"230749122892800000"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"230766130778759168"	"UNIMPORTANT"
"RL2013D01E008"	"230807994126970881"	"UNIMPORTANT"
"RL2013D01E008"	"230842857169223681"	"UNIMPORTANT"
"RL2013D01E008"	"230875602113146881"	"UNIMPORTANT"
"RL2013D01E008"	"230914651091779584"	"UNIMPORTANT"
"RL2013D01E008"	"230987527098609665"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"231046897467535360"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"231048260628914176"	"UNIMPORTANT"
"RL2013D01E008"	"52216699411378176"	"UNIMPORTANT"
"RL2013D01E008"	"208314364292370434"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"220463333642473472"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"211494276977274880"	"UNIMPORTANT"
"RL2013D01E008"	"211494792880852993"	"UNIMPORTANT"
"RL2013D01E008"	"211682068529287168"	"UNIMPORTANT"
"RL2013D01E008"	"212741545554739200"	"UNIMPORTANT"
"RL2013D01E008"	"220127291278233601"	"UNIMPORTANT"
"RL2013D01E008"	"215713771979677696"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"222073818099888129"	"UNIMPORTANT"
"RL2013D01E008"	"221748716921565186"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"223795684053221376"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"225359064752848897"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"226004509401444353"	"MILDLY_IMPORTANT"
"RL2013D01E008"	"227515477457522689"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"158271806778781697"	"UNIMPORTANT"
"RL2013D01E009"	"199657687234002945"	"UNIMPORTANT"
"RL2013D01E009"	"205352552647241728"	"UNIMPORTANT"
"RL2013D01E009"	"208243652290560000"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208261098082799616"	"UNIMPORTANT"
"RL2013D01E009"	"208287643673436160"	"UNIMPORTANT"
"RL2013D01E009"	"208322556875378689"	"UNIMPORTANT"
"RL2013D01E009"	"208328412115382272"	"UNIMPORTANT"
"RL2013D01E009"	"208328709902577665"	"UNIMPORTANT"
"RL2013D01E009"	"208333285921783808"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208333906678792193"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208337719296929792"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208347307459100672"	"UNIMPORTANT"
"RL2013D01E009"	"208421609575419906"	"UNIMPORTANT"
"RL2013D01E009"	"208426953114533888"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208434716737679360"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208438848156467200"	"UNIMPORTANT"
"RL2013D01E009"	"208460134240886786"	"UNIMPORTANT"
"RL2013D01E009"	"208473627333632002"	"UNIMPORTANT"
"RL2013D01E009"	"208483841885741056"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208484540895854592"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208485295858008064"	"UNIMPORTANT"
"RL2013D01E009"	"208491964885237760"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208492723974574082"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208499405526024193"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208515117388800000"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208515784253771778"	"UNIMPORTANT"
"RL2013D01E009"	"208522503528775680"	"UNIMPORTANT"
"RL2013D01E009"	"208524957225979904"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208530606945091584"	"UNIMPORTANT"
"RL2013D01E009"	"208539033444433920"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208548172681842688"	"UNIMPORTANT"
"RL2013D01E009"	"208557765059297280"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208560847851749376"	"UNIMPORTANT"
"RL2013D01E009"	"208560919150727168"	"UNIMPORTANT"
"RL2013D01E009"	"208563263800213505"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208572893901242368"	"UNIMPORTANT"
"RL2013D01E009"	"208574210925281280"	"UNIMPORTANT"
"RL2013D01E009"	"208576463270707201"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208577797063573505"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208580229726339073"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208591512416690176"	"UNIMPORTANT"
"RL2013D01E009"	"208592560984305664"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208597539648323584"	"UNIMPORTANT"
"RL2013D01E009"	"208599355786137600"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208600164674441216"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208600639218003968"	"UNIMPORTANT"
"RL2013D01E009"	"208601884917891074"	"UNIMPORTANT"
"RL2013D01E009"	"208603214537428993"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208605907276402688"	"UNIMPORTANT"
"RL2013D01E009"	"208613868065398785"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208615617081778178"	"UNIMPORTANT"
"RL2013D01E009"	"208616359460999168"	"UNIMPORTANT"
"RL2013D01E009"	"208624131506323456"	"UNIMPORTANT"
"RL2013D01E009"	"208624509031428096"	"UNIMPORTANT"
"RL2013D01E009"	"208625939272318976"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208640241827979264"	"ALERT"
"RL2013D01E009"	"208642665783369728"	"UNIMPORTANT"
"RL2013D01E009"	"208648504632020992"	"UNIMPORTANT"
"RL2013D01E009"	"208650564014325762"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208652357486129153"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208654494102335489"	"UNIMPORTANT"
"RL2013D01E009"	"208655286813196289"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208656490582638592"	"UNIMPORTANT"
"RL2013D01E009"	"208664984044052483"	"UNIMPORTANT"
"RL2013D01E009"	"208665046971199489"	"UNIMPORTANT"
"RL2013D01E009"	"208669841052274688"	"UNIMPORTANT"
"RL2013D01E009"	"208671036433108992"	"UNIMPORTANT"
"RL2013D01E009"	"208681230814806016"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208681358598471680"	"UNIMPORTANT"
"RL2013D01E009"	"208695357008388096"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208695363371147264"	"UNIMPORTANT"
"RL2013D01E009"	"208696988177403905"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208697976422547457"	"UNIMPORTANT"
"RL2013D01E009"	"208698366513774592"	"UNIMPORTANT"
"RL2013D01E009"	"208699113078923264"	"UNIMPORTANT"
"RL2013D01E009"	"208702388838731776"	"ALERT"
"RL2013D01E009"	"208703252865368064"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208705211634688000"	"UNIMPORTANT"
"RL2013D01E009"	"208710576120135680"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208712115429707778"	"UNIMPORTANT"
"RL2013D01E009"	"208712534881079298"	"UNIMPORTANT"
"RL2013D01E009"	"208714556506251265"	"UNIMPORTANT"
"RL2013D01E009"	"208717379281223680"	"UNIMPORTANT"
"RL2013D01E009"	"208725478511616000"	"UNIMPORTANT"
"RL2013D01E009"	"208733351211839488"	"UNIMPORTANT"
"RL2013D01E009"	"208742054363279360"	"UNIMPORTANT"
"RL2013D01E009"	"208751709659471872"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208760819700350976"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208761826333302784"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208762468074397698"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208765763664879617"	"UNIMPORTANT"
"RL2013D01E009"	"208770839905189888"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208772471455887360"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208774249849163776"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208797289173614592"	"UNIMPORTANT"
"RL2013D01E009"	"208805363204636672"	"UNIMPORTANT"
"RL2013D01E009"	"208809763050504192"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208811805659774977"	"UNIMPORTANT"
"RL2013D01E009"	"208817401121341441"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208821423211429889"	"UNIMPORTANT"
"RL2013D01E009"	"208827634942095361"	"UNIMPORTANT"
"RL2013D01E009"	"208828624822992897"	"UNIMPORTANT"
"RL2013D01E009"	"208830726181892096"	"UNIMPORTANT"
"RL2013D01E009"	"208837890023759873"	"UNIMPORTANT"
"RL2013D01E009"	"208839794229379072"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208842398900559872"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208849350791659520"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208849571160403968"	"UNIMPORTANT"
"RL2013D01E009"	"208851081122426880"	"UNIMPORTANT"
"RL2013D01E009"	"208884190966579200"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208886195839705088"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208893389075251200"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208897264616345600"	"UNIMPORTANT"
"RL2013D01E009"	"208908656320843776"	"UNIMPORTANT"
"RL2013D01E009"	"208913874039226368"	"UNIMPORTANT"
"RL2013D01E009"	"208916935889530880"	"UNIMPORTANT"
"RL2013D01E009"	"208917959295500288"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208920341672767488"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208922149413584896"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208923424490393600"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208926037537595393"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208926205318135808"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208929783055261696"	"UNIMPORTANT"
"RL2013D01E009"	"208935339308498944"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208941501928062976"	"UNIMPORTANT"
"RL2013D01E009"	"208942185607999488"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208948279931711488"	"UNIMPORTANT"
"RL2013D01E009"	"208949135573909504"	"UNIMPORTANT"
"RL2013D01E009"	"208950721016639491"	"UNIMPORTANT"
"RL2013D01E009"	"208951154569256963"	"UNIMPORTANT"
"RL2013D01E009"	"208953640252219392"	"UNIMPORTANT"
"RL2013D01E009"	"208959915388174336"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208963169689935872"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208965854044491776"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208966978117967873"	"UNIMPORTANT"
"RL2013D01E009"	"208967250756108289"	"UNIMPORTANT"
"RL2013D01E009"	"208967389155569665"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208973076644368384"	"UNIMPORTANT"
"RL2013D01E009"	"208973433164406784"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"208976062972051459"	"UNIMPORTANT"
"RL2013D01E009"	"208982996169138177"	"UNIMPORTANT"
"RL2013D01E009"	"208992328508112896"	"UNIMPORTANT"
"RL2013D01E009"	"208995201593782272"	"UNIMPORTANT"
"RL2013D01E009"	"208997420388978688"	"UNIMPORTANT"
"RL2013D01E009"	"208999391690887168"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209008166212612098"	"UNIMPORTANT"
"RL2013D01E009"	"209019662787293187"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209025199272755200"	"UNIMPORTANT"
"RL2013D01E009"	"209029422936891393"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209031754969919488"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209035685011800065"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209036213489897472"	"UNIMPORTANT"
"RL2013D01E009"	"209040269415424000"	"UNIMPORTANT"
"RL2013D01E009"	"209044165915455488"	"UNIMPORTANT"
"RL2013D01E009"	"209044891530047488"	"UNIMPORTANT"
"RL2013D01E009"	"209049123553427456"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209055981244653569"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209057231155630082"	"UNIMPORTANT"
"RL2013D01E009"	"209059085063172096"	"UNIMPORTANT"
"RL2013D01E009"	"209059361883045889"	"UNIMPORTANT"
"RL2013D01E009"	"209061152855031809"	"UNIMPORTANT"
"RL2013D01E009"	"209062159483813889"	"UNIMPORTANT"
"RL2013D01E009"	"209071907046293504"	"UNIMPORTANT"
"RL2013D01E009"	"209079628755767296"	"UNIMPORTANT"
"RL2013D01E009"	"209080782189371392"	"UNIMPORTANT"
"RL2013D01E009"	"209082447311286272"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209094241719304192"	"UNIMPORTANT"
"RL2013D01E009"	"209096535991001089"	"UNIMPORTANT"
"RL2013D01E009"	"209100726079725568"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209106384195821571"	"UNIMPORTANT"
"RL2013D01E009"	"209108573626699776"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209120258131378176"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209132212732440577"	"UNIMPORTANT"
"RL2013D01E009"	"209134817386840065"	"UNIMPORTANT"
"RL2013D01E009"	"209139523425284099"	"UNIMPORTANT"
"RL2013D01E009"	"209154195075497984"	"UNIMPORTANT"
"RL2013D01E009"	"209155675660632064"	"UNIMPORTANT"
"RL2013D01E009"	"209156837491228672"	"UNIMPORTANT"
"RL2013D01E009"	"209159509258670080"	"UNIMPORTANT"
"RL2013D01E009"	"209176382939467776"	"UNIMPORTANT"
"RL2013D01E009"	"209182540190334976"	"UNIMPORTANT"
"RL2013D01E009"	"209199325811712001"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209246142595215360"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209249040892837888"	"UNIMPORTANT"
"RL2013D01E009"	"209250504696528896"	"UNIMPORTANT"
"RL2013D01E009"	"209259199488737280"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209259539227361280"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209265910383517697"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209266681116233729"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209275590811983873"	"UNIMPORTANT"
"RL2013D01E009"	"209276513575636992"	"UNIMPORTANT"
"RL2013D01E009"	"209285518737948674"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209287246791188480"	"UNIMPORTANT"
"RL2013D01E009"	"209287259361513472"	"UNIMPORTANT"
"RL2013D01E009"	"209308646134382592"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209312668488699905"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209315910668910593"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209318813127278593"	"UNIMPORTANT"
"RL2013D01E009"	"209320016875761664"	"UNIMPORTANT"
"RL2013D01E009"	"209329093378977793"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209329521197981696"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209339285533491200"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209344809402511361"	"UNIMPORTANT"
"RL2013D01E009"	"209348391124217856"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209360454164811776"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209361829892325376"	"UNIMPORTANT"
"RL2013D01E009"	"209364484890963968"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209365738744578048"	"UNIMPORTANT"
"RL2013D01E009"	"209367991350079489"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209368809214189569"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209373775303671809"	"UNIMPORTANT"
"RL2013D01E009"	"209375796928843778"	"UNIMPORTANT"
"RL2013D01E009"	"209384827290533888"	"UNIMPORTANT"
"RL2013D01E009"	"209397926525546496"	"UNIMPORTANT"
"RL2013D01E009"	"209400019047026688"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209403840045391872"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209404267876990977"	"UNIMPORTANT"
"RL2013D01E009"	"209404355974135808"	"UNIMPORTANT"
"RL2013D01E009"	"209404364358557698"	"UNIMPORTANT"
"RL2013D01E009"	"209404989301460992"	"UNIMPORTANT"
"RL2013D01E009"	"209406373409198080"	"UNIMPORTANT"
"RL2013D01E009"	"209406734119337984"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209406750888169475"	"UNIMPORTANT"
"RL2013D01E009"	"209419187020496897"	"UNIMPORTANT"
"RL2013D01E009"	"209419619038011392"	"UNIMPORTANT"
"RL2013D01E009"	"209419711308500994"	"UNIMPORTANT"
"RL2013D01E009"	"209420529176817664"	"UNIMPORTANT"
"RL2013D01E009"	"209424002056339457"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209426162131275777"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209426935288299520"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209434466869981184"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209437574845046785"	"UNIMPORTANT"
"RL2013D01E009"	"209439474847977472"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209447381127790592"	"UNIMPORTANT"
"RL2013D01E009"	"209454444327346176"	"UNIMPORTANT"
"RL2013D01E009"	"209454960243515392"	"UNIMPORTANT"
"RL2013D01E009"	"209455912358912000"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209464099602575360"	"UNIMPORTANT"
"RL2013D01E009"	"209470806328225793"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209471485809655808"	"UNIMPORTANT"
"RL2013D01E009"	"209475747197362177"	"UNIMPORTANT"
"RL2013D01E009"	"209480897794277378"	"UNIMPORTANT"
"RL2013D01E009"	"209484966273359872"	"UNIMPORTANT"
"RL2013D01E009"	"209488130238201857"	"UNIMPORTANT"
"RL2013D01E009"	"209496060236804097"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209535604122320896"	"UNIMPORTANT"
"RL2013D01E009"	"209540498862505985"	"UNIMPORTANT"
"RL2013D01E009"	"209540515639726081"	"UNIMPORTANT"
"RL2013D01E009"	"209542822502739968"	"UNIMPORTANT"
"RL2013D01E009"	"209557930389942272"	"UNIMPORTANT"
"RL2013D01E009"	"209562292478676994"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209566701673652224"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209568579752960000"	"UNIMPORTANT"
"RL2013D01E009"	"209569162761207808"	"UNIMPORTANT"
"RL2013D01E009"	"209572413330046976"	"UNIMPORTANT"
"RL2013D01E009"	"209580168602337280"	"UNIMPORTANT"
"RL2013D01E009"	"209599193961082880"	"UNIMPORTANT"
"RL2013D01E009"	"209602343879184385"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209605414101331968"	"UNIMPORTANT"
"RL2013D01E009"	"209613920154034179"	"UNIMPORTANT"
"RL2013D01E009"	"209617783120609280"	"UNIMPORTANT"
"RL2013D01E009"	"209618278061064193"	"UNIMPORTANT"
"RL2013D01E009"	"209618575848259584"	"UNIMPORTANT"
"RL2013D01E009"	"209623655129423873"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209626079441334272"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209645988330209282"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209646191124819969"	"UNIMPORTANT"
"RL2013D01E009"	"209647285829767168"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209649630475067392"	"UNIMPORTANT"
"RL2013D01E009"	"209664163730034692"	"UNIMPORTANT"
"RL2013D01E009"	"209668953604235266"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209671407297245185"	"UNIMPORTANT"
"RL2013D01E009"	"209671461806424065"	"UNIMPORTANT"
"RL2013D01E009"	"209673655435796480"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209680458613665794"	"UNIMPORTANT"
"RL2013D01E009"	"209685529527201792"	"UNIMPORTANT"
"RL2013D01E009"	"209691288285609985"	"UNIMPORTANT"
"RL2013D01E009"	"209692643062595585"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209698371768811520"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209706282918223872"	"UNIMPORTANT"
"RL2013D01E009"	"209709613187211265"	"UNIMPORTANT"
"RL2013D01E009"	"209716301202075649"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209718614176178176"	"MILDLY_IMPORTANT"
"RL2013D01E009"	"209719918629888001"	"MILDLY_IMPORTANT"
